# 400  3.000000 3.000000 3.000000
-1.35281	 2.67211	 0.17250	-0.45094	 0.89070	 0.05750	 0.28274
-1.80298	 2.39042	 0.18750	-0.60099	 0.79681	 0.06250	 0.28274
-2.19625	 2.03358	 0.20250	-0.73208	 0.67786	 0.06750	 0.28274
-2.52022	 1.61282	 0.21750	-0.84007	 0.53761	 0.07250	 0.28274
-2.76464	 1.14137	 0.23250	-0.92155	 0.38046	 0.07750	 0.28274
-2.92175	 0.63411	 0.24750	-0.97392	 0.21137	 0.08250	 0.28274
-2.98658	 0.10704	 0.26250	-0.99553	 0.03568	 0.08750	 0.28274
-2.95701	-0.42317	 0.27750	-0.98567	-0.14106	 0.09250	 0.28274
-2.83396	-0.93975	 0.29250	-0.94465	-0.31325	 0.09750	 0.28274
-2.62127	-1.42633	 0.30750	-0.87376	-0.47544	 0.10250	 0.28274
-2.32564	-1.86746	 0.32250	-0.77521	-0.62249	 0.10750	 0.28274
-1.95641	-2.24912	 0.33750	-0.65214	-0.74971	 0.11250	 0.28274
-1.52527	-2.55916	 0.35250	-0.50842	-0.85305	 0.11750	 0.28274
-1.04592	-2.78765	 0.36750	-0.34864	-0.92922	 0.12250	 0.28274
-0.53357	-2.92728	 0.38250	-0.17786	-0.97576	 0.12750	 0.28274
-0.00456	-2.97355	 0.39750	-0.00152	-0.99118	 0.13250	 0.28274
 0.52424	-2.92490	 0.41250	 0.17475	-0.97497	 0.13750	 0.28274
 1.03591	-2.78283	 0.42750	 0.34530	-0.92761	 0.14250	 0.28274
 1.51406	-2.55182	 0.44250	 0.50469	-0.85061	 0.14750	 0.28274
 1.94334	-2.23923	 0.45750	 0.64778	-0.74641	 0.15250	 0.28274
 2.30990	-1.85502	 0.47250	 0.76997	-0.61834	 0.15750	 0.28274
 2.60193	-1.41150	 0.48750	 0.86731	-0.47050	 0.16250	 0.28274
 2.80994	-0.92291	 0.50250	 0.93665	-0.30764	 0.16750	 0.28274
 2.92715	-0.40498	 0.51750	 0.97572	-0.13499	 0.17250	 0.28274
 2.94969	 0.12557	 0.53250	 0.98323	 0.04186	 0.17750	 0.28274
 2.87675	 0.65156	 0.54750	 0.95892	 0.21719	 0.18250	 0.28274
 2.71062	 1.15592	 0.56250	 0.90354	 0.38531	 0.18750	 0.28274
 2.45659	 1.62224	 0.57750	 0.81886	 0.54075	 0.19250	 0.28274
 2.12286	 2.03529	 0.59250	 0.70762	 0.67843	 0.19750	 0.28274
 1.72025	 2.38153	 0.60750	 0.57342	 0.79384	 0.20250	 0.28274
 1.26185	 2.64957	 0.62250	 0.42062	 0.88319	 0.20750	 0.28274
 0.76262	 2.83055	 0.63750	 0.25421	 0.94352	 0.21250	 0.28274
 0.23892	 2.91842	 0.65250	 0.07964	 0.97281	 0.21750	 0.28274
-0.29203	 2.91018	 0.66750	-0.09734	 0.97006	 0.22250	 0.28274
-0.81272	 2.80601	 0.68250	-0.27091	 0.93534	 0.22750	 0.28274
-1.30592	 2.60922	 0.69750	-0.43531	 0.86974	 0.23250	 0.28274
-1.75525	 2.32625	 0.71250	-0.58508	 0.77542	 0.23750	 0.28274
-2.14572	 1.96638	 0.72750	-0.71524	 0.65546	 0.24250	 0.28274
-2.46424	 1.54150	 0.74250	-0.82141	 0.51383	 0.24750	 0.28274
-2.70007	 1.06574	 0.75750	-0.90002	 0.35525	 0.25250	 0.28274
-2.84522	 0.55496	 0.77250	-0.94841	 0.18499	 0.25750	 0.28274
-2.89468	 0.02626	 0.78750	-0.96489	 0.00875	 0.26250	 0.28274
-2.84665	-0.50256	 0.80250	-0.94888	-0.16752	 0.26750	 0.28274
-2.70263	-1.01366	 0.81750	-0.90088	-0.33789	 0.27250	 0.28274
-2.46734	-1.48969	 0.83250	-0.82245	-0.49656	 0.27750	 0.28274
-2.14866	-1.91442	 0.84750	-0.71622	-0.63814	 0.28250	 0.28274
-1.75731	-2.27331	 0.86250	-0.58577	-0.75777	 0.28750	 0.28274
-1.30656	-2.55399	 0.87750	-0.43552	-0.85133	 0.29250	 0.28274
-0.81178	-2.74672	 0.89250	-0.27059	-0.91557	 0.29750	 0.28274
-0.28991	-2.84471	 0.90750	-0.09664	-0.94824	 0.30250	 0.28274
 0.24108	-2.84445	 0.92250	 0.08036	-0.94815	 0.30750	 0.28274
 0.76282	-2.74576	 0.93750	 0.25427	-0.91525	 0.31250	 0.28274
 1.25716	-2.55192	 0.95250	 0.41905	-0.85064	 0.31750	 0.28274
 1.70682	-2.26952	 0.96750	 0.56894	-0.75651	 0.32250	 0.28274
 2.09598	-1.90828	 0.98250	 0.69866	-0.63609	 0.32750	 0.28274
 2.41088	-1.48076	 0.99750	 0.80363	-0.49359	 0.33250	 0.28274
 2.64028	-1.00189	 1.01250	 0.88009	-0.33396	 0.33750	 0.28274
 2.77589	-0.48853	 1.02750	 0.92530	-0.16284	 0.34250	 0.28274
 2.81274	 0.04117	 1.04250	 0.93758	 0.01372	 0.34750	 0.28274
 2.74931	 0.56834	 1.05750	 0.91644	 0.18945	 0.35250	 0.28274
 2.58767	 1.07411	 1.07250	 0.86256	 0.35804	 0.35750	 0.28274
 2.33344	 1.54025	 1.08750	 0.77781	 0.51342	 0.36250	 0.28274
 1.99561	 1.94988	 1.10250	 0.66520	 0.64996	 0.36750	 0.28274
 1.58624	 2.28802	 1.11750	 0.52875	 0.76267	 0.37250	 0.28274
 1.12009	 2.54221	 1.13250	 0.37336	 0.84740	 0.37750	 0.28274
 0.61406	 2.70299	 1.14750	 0.20469	 0.90100	 0.38250	 0.28274
 0.08665	 2.76425	 1.16250	 0.02888	 0.92142	 0.38750	 0.28274
-0.44274	 2.72350	 1.17750	-0.14758	 0.90783	 0.39250	 0.28274
-0.95449	 2.58203	 1.19250	-0.31816	 0.86068	 0.39750	 0.28274
-1.42953	 2.34487	 1.20750	-0.47651	 0.78162	 0.40250	 0.28274
-1.84999	 2.02065	 1.22250	-0.61666	 0.67355	 0.40750	 0.28274
-2.19994	 1.62137	 1.23750	-0.73331	 0.54046	 0.41250	 0.28274
-2.46601	 1.16191	 1.25250	-0.82200	 0.38730	 0.41750	 0.28274
-2.63788	 0.65956	 1.26750	-0.87929	 0.21985	 0.42250	 0.28274
-2.70876	 0.13338	 1.28250	-0.90292	 0.04446	 0.42750	 0.28274
-2.67568	-0.39652	 1.29750	-0.89189	-0.13217	 0.43250	 0.28274
-2.53964	-0.90972	 1.31250	-0.84655	-0.30324	 0.43750	 0.28274
-2.30563	-1.38629	 1.32750	-0.76854	-0.46210	 0.44250	 0.28274
-1.98252	-1.80756	 1.34250	-0.66084	-0.60252	 0.44750	 0.28274
-1.58272	-2.15689	 1.35750	-0.52757	-0.71896	 0.45250	 0.28274
-1.12177	-2.42031	 1.37250	-0.37392	-0.80677	 0.45750	 0.28274
-0.61775	-2.58713	 1.38750	-0.20592	-0.86238	 0.46250	 0.28274
-0.09063	-2.65043	 1.40250	-0.03021	-0.88348	 0.46750	 0.28274
 0.43852	-2.60737	 1.41750	 0.14617	-0.86912	 0.47250	 0.28274
 0.94837	-2.45938	 1.43250	 0.31612	-0.81979	 0.47750	 0.28274
 1.41818	-2.21213	 1.44750	 0.47273	-0.73738	 0.48250	 0.28274
 1.82863	-1.87542	 1.46250	 0.60954	-0.62514	 0.48750	 0.28274
 2.16268	-1.46281	 1.47750	 0.72089	-0.48760	 0.49250	 0.28274
 2.40627	-0.99111	 1.49250	 0.80209	-0.33037	 0.49750	 0.28274
 2.54897	-0.47977	 1.50750	 0.84966	-0.15992	 0.50250	 0.28274
 2.58447	 0.04991	 1.52250	 0.86149	 0.01664	 0.50750	 0.28274
 2.51092	 0.57566	 1.53750	 0.83697	 0.19189	 0.51250	 0.28274
 2.33106	 1.07513	 1.55250	 0.77702	 0.35838	 0.51750	 0.28274
 2.05223	 1.52686	 1.56750	 0.68408	 0.50895	 0.52250	 0.28274
 1.68608	 1.91124	 1.58250	 0.56203	 0.63708	 0.52750	 0.28274
 1.24820	 2.21133	 1.59750	 0.41607	 0.73711	 0.53250	 0.28274
 0.75745	 2.41373	 1.61250	 0.25248	 0.80458	 0.53750	 0.28274
 0.23526	 2.50916	 1.62750	 0.07842	 0.83639	 0.54250	 0.28274
-0.29532	 2.49299	 1.64250	-0.09844	 0.83100	 0.54750	 0.28274
-0.81062	 2.36550	 1.65750	-0.27021	 0.78850	 0.55250	 0.28274
-1.28733	 2.13202	 1.67250	-0.42911	 0.71067	 0.55750	 0.28274
-1.70367	 1.80273	 1.68750	-0.56789	 0.60091	 0.56250	 0.28274
-2.04032	 1.39233	 1.70250	-0.68011	 0.46411	 0.56750	 0.28274
-2.28141	 0.91944	 1.71750	-0.76047	 0.30648	 0.57250	 0.28274
-2.41532	 0.40581	 1.73250	-0.80511	 0.13527	 0.57750	 0.28274
-2.43531	-0.12461	 1.74750	-0.81177	-0.04154	 0.58250	 0.28274
-2.33994	-0.64676	 1.76250	-0.77998	-0.21559	 0.58750	 0.28274
-2.13326	-1.13564	 1.77750	-0.71109	-0.37855	 0.59250	 0.28274
-1.82476	-1.56755	 1.79250	-0.60825	-0.52252	 0.59750	 0.28274
-1.42897	-1.92120	 1.80750	-0.47632	-0.64040	 0.60250	 0.28274
-0.96494	-2.17885	 1.82250	-0.32165	-0.72628	 0.60750	 0.28274
-0.45537	-2.32728	 1.83750	-0.15179	-0.77576	 0.61250	 0.28274
 0.07445	-2.35854	 1.85250	 0.02482	-0.78618	 0.61750	 0.28274
 0.59783	-2.27047	 1.86750	 0.19928	-0.75682	 0.62250	 0.28274
 1.08800	-2.06699	 1.88250	 0.36267	-0.68900	 0.62750	 0.28274
 1.51950	-1.75801	 1.89750	 0.50650	-0.58600	 0.63250	 0.28274
 1.86954	-1.35911	 1.91250	 0.62318	-0.45304	 0.63750	 0.28274
 2.11924	-0.89082	 1.92750	 0.70641	-0.29694	 0.64250	 0.28274
 2.25478	-0.37773	 1.94250	 0.75159	-0.12591	 0.64750	 0.28274
 2.26823	 0.15279	 1.95750	 0.75608	 0.05093	 0.65250	 0.28274
 2.15818	 0.67192	 1.97250	 0.71939	 0.22397	 0.65750	 0.28274
